tgl,ot,lat,lon,depth,mag,remark
12/29/2022,21.28.58,-9.17,113.1,10,2.8,South of Java - Indonesia
12/29/2022,20.41.01,-6.71,110.26,10,3.1,Java - Indonesia
12/29/2022,20.27.54,3.7,96.94,85,3.1,Northern Sumatra - Indonesia
12/29/2022,19.58.12,0.25,122.1,167,3.3,Minahassa Peninsula - Sulawesi
12/29/2022,19.56.04,3.41,98.19,107,1.9,Northern Sumatra - Indonesia
12/29/2022,18.33.29,1.35,126.57,10,2.9,Northern Molucca Sea
12/29/2022,18.32.50,-0.28,122.8,66,3,Minahassa Peninsula - Sulawesi
12/29/2022,18.00.09,2.57,97.2,10,3,Northern Sumatra - Indonesia
12/29/2022,17.49.03,-8.96,111.38,11,3.4,Java - Indonesia
12/29/2022,16.52.37,2.12,127.08,84,4.9,Northern Molucca Sea
12/29/2022,16.34.37,2,98.99,113,2.7,Northern Sumatra - Indonesia
12/29/2022,16.23.01,-8.06,117.87,10,2.5,Sumbawa Region - Indonesia
12/29/2022,16.20.38,-3.16,128.89,10,2.9,Seram - Indonesia
12/29/2022,16.17.54,-3.39,119.13,10,2.5,Sulawesi - Indonesia
12/29/2022,14.56.05,-10.69,125.63,10,3.8,Timor Sea
12/29/2022,14.21.23,-6.34,104.88,10,3.4,Sunda Strait - Indonesia
12/29/2022,13.51.56,0.24,127.07,120,4.3,Halmahera - Indonesia
12/29/2022,13.35.51,-2.89,127.77,10,4.4,Ceram Sea
12/29/2022,11.58.10,-1.24,120.67,10,2.7,Sulawesi - Indonesia
12/29/2022,11.26.18,-8.33,116.83,10,3.3,Sumbawa Region - Indonesia
12/29/2022,10.05.04,-5.12,104.65,106,3.6,Southern Sumatra - Indonesia
12/29/2022,09.20.55,-1.26,120.71,10,2.9,Sulawesi - Indonesia
12/29/2022,09.16.52,-9.52,117.55,26,3.8,Sumbawa Region - Indonesia
12/29/2022,08.07.56,-7.23,122.5,52,4.6,Flores Sea
12/30/2022,23.14.37,-0.22,97.2,13,4.7,Southwest of Sumatra - Indonesia
12/30/2022,22.46.44,-6.82,107.05,19,2.1,Java - Indonesia
12/30/2022,21.10.40,1.35,97.05,19,3.7,Northern Sumatra - Indonesia
12/30/2022,16.42.53,3.73,97.7,11,2.6,Northern Sumatra - Indonesia
12/30/2022,16.42.14,-3.68,101.56,15,3,Southern Sumatra - Indonesia
12/30/2022,15.56.14,-2.64,101.81,10,2.9,Southern Sumatra - Indonesia
12/30/2022,14.42.03,1.56,126.28,10,3.6,Northern Molucca Sea
12/30/2022,14.38.59,-9.58,116.53,10,4,Sumbawa Region - Indonesia
12/30/2022,13.29.27,0.23,124.57,74,3.5,Minahassa Peninsula - Sulawesi
12/30/2022,12.47.15,-0.06,124.78,13,3.5,Southern Molucca Sea
12/30/2022,12.38.47,-8.89,117.26,10,2.7,Sumbawa Region - Indonesia
12/30/2022,12.35.43,-3.74,136.69,124,3.7,Irian Jaya - Indonesia
12/30/2022,12.10.49,-8.21,129.02,57,5.1,Timor Sea
12/30/2022,11.29.20,0.9,124.49,214,3.8,Minahassa Peninsula - Sulawesi
12/30/2022,10.06.29,-0.13,119.33,11,3.4,Minahassa Peninsula - Sulawesi
12/30/2022,09.11.31,-0.18,125.29,10,3.3,Southern Molucca Sea
12/30/2022,08.30.28,0.7,121.75,38,3,Minahassa Peninsula - Sulawesi
12/30/2022,06.47.46,-0.22,97.23,49,4.8,Southwest of Sumatra - Indonesia
12/30/2022,05.19.45,0.86,99.69,131,4.2,Northern Sumatra - Indonesia
12/30/2022,05.01.25,-8.56,118.11,132,2.5,Sumbawa Region - Indonesia
12/30/2022,04.33.55,-7.01,102.81,28,5.1,Southwest of Sumatra - Indonesia
12/30/2022,04.31.34,-0.22,97.28,61,3.9,Southwest of Sumatra - Indonesia
12/30/2022,04.16.55,-0.23,97.21,10,5.1,Southwest of Sumatra - Indonesia
12/30/2022,03.53.26,3.72,97.69,10,4.6,Northern Sumatra - Indonesia
12/30/2022,03.51.21,-7.26,107.72,10,3,Java - Indonesia
12/31/2022,23.20.35,-0.72,97.13,59,4,Southwest of Sumatra - Indonesia
12/31/2022,22.41.40,-8.4,117.47,10,2.6,Sumbawa Region - Indonesia
12/31/2022,22.21.44,0.85,120.94,11,2.6,Minahassa Peninsula - Sulawesi
12/31/2022,20.55.53,3.36,97.07,34,2.8,Northern Sumatra - Indonesia
12/31/2022,19.55.14,2.33,127.1,13,3.8,Northern Molucca Sea
12/31/2022,18.01.37,-6.92,107.11,26,1.8,Java - Indonesia
12/31/2022,17.22.08,5.29,95.67,10,3.7,Northern Sumatra - Indonesia
12/31/2022,16.36.30,1.05,123.35,21,3.5,Minahassa Peninsula - Sulawesi
12/31/2022,15.45.52,4.8,125.26,273,4.4,Talaud Islands - Indonesia
12/31/2022,12.40.33,-10.56,112.16,10,4.3,South of Java - Indonesia
12/31/2022,11.36.40,-1.92,122.63,10,3,Sulawesi - Indonesia
12/31/2022,11.10.22,-1.88,122.59,10,3.8,Sulawesi - Indonesia
12/31/2022,09.03.57,1.56,124.36,230,4.1,Minahassa Peninsula - Sulawesi
12/31/2022,08.39.12,3.71,97.66,10,3.4,Northern Sumatra - Indonesia
12/31/2022,05.00.56,0.35,122.01,167,2.7,Minahassa Peninsula - Sulawesi
12/31/2022,04.40.30,-8.98,116.8,13,2.6,Sumbawa Region - Indonesia
12/31/2022,04.12.51,5.17,94.91,22,3.5,Northern Sumatra - Indonesia
1/1/2023,23.59.32,-2.53,140.69,10,3.6,Near North Coast of Irian Jaya
1/1/2023,20.14.31,2.05,98.89,10,3.2,Northern Sumatra - Indonesia
1/1/2023,19.46.23,2.05,98.89,10,3.1,Northern Sumatra - Indonesia
1/1/2023,19.42.49,-2.41,140.7,10,3.9,Near North Coast of Irian Jaya
1/1/2023,19.40.27,2.05,98.9,10,2.5,Northern Sumatra - Indonesia
1/1/2023,19.36.10,-0.23,123.18,32,2.8,Minahassa Peninsula - Sulawesi
1/1/2023,19.34.56,-3.26,131.11,16,4,Irian Jaya Region - Indonesia
1/1/2023,19.06.56,-2.55,140.78,10,3.1,Near North Coast of Irian Jaya
1/1/2023,19.03.05,2.2,128.21,139,3.8,Halmahera - Indonesia
1/1/2023,18.51.30,-2.5,140.7,10,3.9,Near North Coast of Irian Jaya
1/1/2023,18.50.58,3.14,127.81,112,4.1,Talaud Islands - Indonesia
1/1/2023,18.24.31,-2.46,140.78,10,5.4,Near North Coast of Irian Jaya
1/1/2023,17.17.24,1.08,121.76,12,3.7,Minahassa Peninsula - Sulawesi
1/1/2023,15.55.08,2.09,98.87,10,3.8,Northern Sumatra - Indonesia
1/1/2023,15.46.18,2.06,98.92,10,2.6,Northern Sumatra - Indonesia
1/1/2023,15.38.15,-7.6,106.66,29,3.5,Java - Indonesia
1/1/2023,14.41.05,-1.16,120.23,10,3,Sulawesi - Indonesia
1/1/2023,14.38.39,-2.5,139.76,38,2.9,Near North Coast of Irian Jaya
1/1/2023,14.15.21,-9.13,109.56,10,3.3,South of Java - Indonesia
1/1/2023,14.06.13,-7.23,106.8,114,3,Java - Indonesia
1/1/2023,13.37.51,-2.97,128.36,13,3.8,Ceram Sea
1/1/2023,13.13.10,2.04,98.87,10,2.6,Northern Sumatra - Indonesia
1/1/2023,13.03.48,2.06,98.9,10,2.9,Northern Sumatra - Indonesia
1/1/2023,11.42.10,-6.8,107.08,12,1.9,Java - Indonesia
1/1/2023,10.52.39,-6.79,107.09,10,3,Java - Indonesia
1/1/2023,10.38.08,0.14,124.12,76,3.1,Minahassa Peninsula - Sulawesi
1/1/2023,10.17.43,2.13,128.3,10,3.7,Halmahera - Indonesia
1/1/2023,09.24.03,-5.28,103.16,24,3,Southern Sumatra - Indonesia
1/1/2023,07.28.13,-0.27,122.96,14,2.4,Minahassa Peninsula - Sulawesi
1/1/2023,04.20.10,-1.52,99.88,24,3.9,Southern Sumatra - Indonesia
1/1/2023,04.09.31,-4.93,102.79,20,4,Southern Sumatra - Indonesia
1/1/2023,02.58.11,-3.64,121.49,10,2.5,Sulawesi - Indonesia
1/1/2023,02.52.36,-3.7,121.52,10,2.6,Sulawesi - Indonesia
1/1/2023,02.51.18,-3.5,121.52,10,2.8,Sulawesi - Indonesia
1/1/2023,02.47.25,-1.42,100.47,54,3.2,Southern Sumatra - Indonesia
1/1/2023,02.44.58,-3.63,121.54,10,2.5,Sulawesi - Indonesia
1/1/2023,00.50.33,-2.71,128.54,10,3.8,Ceram Sea
1/1/2023,00.45.29,-0.04,123.66,87,2.6,Minahassa Peninsula - Sulawesi
1/1/2023,00.42.16,-0.67,124.44,10,2.8,Southern Molucca Sea
1/2/2023,23.55.21,-8.09,107.9,24,4.7,Java - Indonesia
1/2/2023,23.27.30,-9.14,118.07,15,2.3,Sumbawa Region - Indonesia
1/2/2023,22.57.53,-2.57,140.83,12,2.6,Near North Coast of Irian Jaya
1/2/2023,22.40.00,-2.46,140.69,10,4,Near North Coast of Irian Jaya
1/2/2023,22.31.28,-2.39,140.77,10,2.9,Near North Coast of Irian Jaya
1/2/2023,22.19.44,-2.53,140.71,14,2.1,Near North Coast of Irian Jaya
1/2/2023,22.08.42,5.52,97.07,11,2.5,Northern Sumatra - Indonesia
1/2/2023,22.08.19,1.31,122.74,10,3.2,Minahassa Peninsula - Sulawesi
1/2/2023,22.07.18,-1.83,133.49,19,2.4,Irian Jaya Region - Indonesia
1/2/2023,22.04.48,-2.4,140.8,10,2.4,Near North Coast of Irian Jaya
1/2/2023,21.56.21,-2.43,140.71,10,2.6,Near North Coast of Irian Jaya
1/2/2023,21.55.40,5.4,96.98,11,2.3,Northern Sumatra - Indonesia
1/2/2023,21.53.56,-2.45,140.37,10,3.2,Near North Coast of Irian Jaya
1/2/2023,21.39.24,5.47,96.99,10,4.3,Northern Sumatra - Indonesia
1/2/2023,21.37.07,-2.41,140.75,10,2.8,Near North Coast of Irian Jaya
1/2/2023,21.34.26,-8.97,114.46,78,2.8,Bali Region - Indonesia
1/2/2023,21.32.53,-2.44,140.75,10,3.5,Near North Coast of Irian Jaya
1/2/2023,21.30.05,-6.73,106.13,87,2.7,Java - Indonesia
1/2/2023,21.05.36,3.66,127.11,32,4.2,Talaud Islands - Indonesia
1/2/2023,21.04.41,3.67,97.66,10,2.7,Northern Sumatra - Indonesia
1/2/2023,20.22.52,1.26,122.75,10,4.3,Minahassa Peninsula - Sulawesi
1/2/2023,20.21.46,-2.5,140.68,10,3.8,Near North Coast of Irian Jaya
1/2/2023,20.04.44,-2.42,140.75,10,2.3,Near North Coast of Irian Jaya
1/2/2023,19.54.43,-6.81,106.11,116,2.7,Java - Indonesia
1/2/2023,19.42.43,-2.5,140.77,10,2.4,Near North Coast of Irian Jaya
1/2/2023,19.34.51,-2.52,140.81,10,2.8,Near North Coast of Irian Jaya
1/2/2023,19.25.57,1.78,99.1,10,2.5,Northern Sumatra - Indonesia
1/2/2023,19.24.50,-2.42,140.72,10,2,Near North Coast of Irian Jaya
1/2/2023,19.14.29,-2.43,140.74,10,2.5,Near North Coast of Irian Jaya
1/2/2023,19.09.37,-2.41,140.74,10,2.7,Near North Coast of Irian Jaya
1/2/2023,19.06.40,-2.43,140.73,10,2.6,Near North Coast of Irian Jaya
1/2/2023,19.02.59,4.57,96.46,12,2.1,Northern Sumatra - Indonesia
1/2/2023,18.59.35,-2.88,128.5,16,2.4,Ceram Sea
1/2/2023,18.53.28,-2.3,140.78,10,2.8,Near North Coast of Irian Jaya
1/2/2023,18.42.09,3.18,127.36,23,3.5,Talaud Islands - Indonesia
1/2/2023,18.32.00,-2.41,140.78,10,1.8,Near North Coast of Irian Jaya
1/2/2023,18.23.11,-4.37,138.56,166,3.4,Irian Jaya - Indonesia
1/2/2023,18.21.18,-2.56,140.8,10,1.8,Near North Coast of Irian Jaya
1/2/2023,18.09.51,-8.75,118.72,10,2.3,Sumbawa Region - Indonesia
1/2/2023,18.06.59,-9.08,110.09,10,3.1,South of Java - Indonesia
1/2/2023,17.51.39,-8.48,118.18,127,2.5,Sumbawa Region - Indonesia
1/2/2023,17.51.38,-2.47,140.76,10,2,Near North Coast of Irian Jaya
1/2/2023,17.47.06,-5.09,103.82,63,2.7,Southern Sumatra - Indonesia
1/2/2023,17.38.24,-2.43,140.72,10,2.4,Near North Coast of Irian Jaya
1/2/2023,17.17.42,-2.21,140.9,10,2.4,Near North Coast of Irian Jaya
1/2/2023,16.58.45,1.25,122.72,11,2.9,Minahassa Peninsula - Sulawesi
1/2/2023,16.49.51,-8.65,112.61,101,4.1,Java - Indonesia
1/2/2023,16.35.56,-2.44,140.76,10,2.7,Near North Coast of Irian Jaya
1/2/2023,16.35.27,2.71,126.26,15,2.8,Northern Molucca Sea
1/2/2023,16.07.31,-7.23,125.33,493,4.7,Banda Sea
1/2/2023,15.59.21,-2.37,140.79,10,2.5,Near North Coast of Irian Jaya
1/2/2023,15.59.21,-8.88,111.96,107,2.9,Java - Indonesia
1/2/2023,15.42.34,-2.33,140.8,10,2,Near North Coast of Irian Jaya
1/2/2023,15.33.24,-6.8,107.11,10,1.7,Java - Indonesia
1/2/2023,15.30.41,5.43,96.99,10,2.3,Northern Sumatra - Indonesia
1/2/2023,15.29.02,-2.36,140.75,10,2.2,Near North Coast of Irian Jaya
1/2/2023,15.26.16,-2.36,140.79,10,2,Near North Coast of Irian Jaya
1/2/2023,15.17.08,-2.43,140.71,10,2.7,Near North Coast of Irian Jaya
1/2/2023,14.55.55,-2.43,140.78,10,2.2,Near North Coast of Irian Jaya
1/2/2023,14.47.18,-2.42,140.76,10,2.2,Near North Coast of Irian Jaya
1/2/2023,14.34.54,-2.42,140.77,10,1.7,Near North Coast of Irian Jaya
1/2/2023,14.29.47,-2.37,140.81,10,2.6,Near North Coast of Irian Jaya
1/2/2023,14.25.02,-2.35,140.8,10,3.6,Near North Coast of Irian Jaya
1/2/2023,14.24.15,-2.66,133.88,10,3.3,Irian Jaya Region - Indonesia
1/2/2023,14.20.03,0.45,121.21,79,3.1,Minahassa Peninsula - Sulawesi
1/2/2023,14.17.53,0.4,98.59,18,2.3,Northern Sumatra - Indonesia
1/2/2023,14.12.30,-9.1,115.46,60,2.7,South of Bali - Indonesia
1/2/2023,14.05.55,-3.91,129.5,41,2.5,Seram - Indonesia
1/2/2023,13.44.59,3.36,97.9,10,1.5,Northern Sumatra - Indonesia
1/2/2023,13.16.18,4.88,96.05,13,1.7,Northern Sumatra - Indonesia
1/2/2023,13.15.55,-2.44,140.73,10,2.1,Near North Coast of Irian Jaya
1/2/2023,12.59.35,-5.27,104.61,21,2.1,Southern Sumatra - Indonesia
1/2/2023,12.58.43,-10.36,113.43,10,3.8,South of Java - Indonesia
1/2/2023,12.13.53,-2.43,140.72,10,2.3,Near North Coast of Irian Jaya
1/2/2023,10.52.56,-2.37,140.79,10,2.8,Near North Coast of Irian Jaya
1/2/2023,10.42.40,-7.08,108.47,265,3.3,Java - Indonesia
1/2/2023,10.40.02,5.41,96.99,10,4.8,Northern Sumatra - Indonesia
1/2/2023,10.37.59,-2.35,140.81,10,2.8,Near North Coast of Irian Jaya
1/2/2023,10.33.29,-2.35,140.77,10,3.2,Near North Coast of Irian Jaya
1/2/2023,10.30.54,-7.79,107.3,26,3.8,Java - Indonesia
1/2/2023,10.27.11,-8.96,111.25,10,3,Java - Indonesia
1/2/2023,10.04.48,5.86,126.41,10,4.5,Mindanao - Philippines
1/2/2023,10.00.48,-2.46,140.78,10,2.5,Near North Coast of Irian Jaya
1/2/2023,09.35.05,-7.3,107.45,95,2,Java - Indonesia
1/2/2023,09.25.15,-2.28,140.78,10,2.9,Near North Coast of Irian Jaya
1/2/2023,09.20.34,-2.42,140.74,10,2.5,Near North Coast of Irian Jaya
1/2/2023,09.05.43,-3.18,130.5,10,3,Seram - Indonesia
1/2/2023,08.17.28,-2.22,140.8,10,2.8,Near North Coast of Irian Jaya
1/2/2023,07.55.12,-2.52,140.71,10,3.2,Near North Coast of Irian Jaya
1/2/2023,07.32.28,-2.44,140.75,10,2.5,Near North Coast of Irian Jaya
1/2/2023,07.24.13,0.85,97.4,22,2.6,Northern Sumatra - Indonesia
1/2/2023,06.58.16,1.56,98.6,59,2.6,Northern Sumatra - Indonesia
1/2/2023,06.56.43,-2.39,140.78,10,2.7,Near North Coast of Irian Jaya
1/2/2023,06.31.18,-2.42,140.74,10,2.5,Near North Coast of Irian Jaya
1/2/2023,06.21.48,-8.31,117.23,10,2.5,Sumbawa Region - Indonesia
1/2/2023,06.17.58,-5.61,101.58,27,4,Southwest of Sumatra - Indonesia
1/2/2023,05.51.23,-2.36,140.81,10,2.9,Near North Coast of Irian Jaya
1/2/2023,04.06.55,-6.8,107.12,10,2.4,Java - Indonesia
1/2/2023,03.47.11,-2.48,140.74,10,2.9,Near North Coast of Irian Jaya
1/2/2023,03.45.36,-6.56,129.86,150,4.4,Banda Sea
1/2/2023,02.22.28,-2.43,140.74,10,3.5,Near North Coast of Irian Jaya
1/2/2023,00.46.55,-2.48,140.64,10,3.1,Near North Coast of Irian Jaya
1/2/2023,00.24.13,2.07,98.93,10,2.4,Northern Sumatra - Indonesia
1/2/2023,00.06.38,-6.8,107.1,13,2.3,Java - Indonesia
1/3/2023,19.51.44,-9.5,117.09,31,3.4,Sumbawa Region - Indonesia
1/3/2023,19.19.34,-2.39,140.76,10,3.2,Near North Coast of Irian Jaya
1/3/2023,18.38.46,5.56,94.64,31,3.7,Northern Sumatra - Indonesia
1/3/2023,18.32.11,-6.86,107.05,19,1.6,Java - Indonesia
1/3/2023,18.27.18,-2.37,140.75,10,2.6,Near North Coast of Irian Jaya
1/3/2023,18.23.59,-2.33,140.74,10,3.3,Near North Coast of Irian Jaya
1/3/2023,18.23.29,-2.3,140.73,10,3.4,Near North Coast of Irian Jaya
1/3/2023,18.22.19,-0.58,119.84,10,2.1,Minahassa Peninsula - Sulawesi
1/3/2023,18.22.06,-0.58,119.85,10,2.2,Minahassa Peninsula - Sulawesi
1/3/2023,17.57.08,-2.41,140.72,10,4.3,Near North Coast of Irian Jaya
1/3/2023,17.55.44,-2.47,140.68,10,4.3,Near North Coast of Irian Jaya
1/3/2023,17.55.37,0.27,120.07,81,3.8,Minahassa Peninsula - Sulawesi
1/3/2023,17.53.28,-2.29,120.7,10,2.2,Sulawesi - Indonesia
1/3/2023,17.29.57,4.87,127.88,47,3.9,Talaud Islands - Indonesia
1/3/2023,17.11.41,-2.42,140.69,10,3.7,Near North Coast of Irian Jaya
1/3/2023,17.05.59,-2.4,140.7,10,2.5,Near North Coast of Irian Jaya
1/3/2023,17.00.14,-2.44,140.75,10,3.1,Near North Coast of Irian Jaya
1/3/2023,16.55.15,-2.52,140.71,17,2.3,Near North Coast of Irian Jaya
1/3/2023,16.46.21,-2.37,140.8,10,2.7,Near North Coast of Irian Jaya
1/3/2023,16.31.25,-2.55,140.77,13,2.8,Near North Coast of Irian Jaya
1/3/2023,15.55.49,-2.48,140.7,10,3.5,Near North Coast of Irian Jaya
1/3/2023,15.46.18,-2.89,134.17,12,4.7,Irian Jaya Region - Indonesia
1/3/2023,15.43.49,-6.79,107.13,15,2,Java - Indonesia
1/3/2023,15.32.54,-2.25,140.72,10,3.3,Near North Coast of Irian Jaya
1/3/2023,15.31.35,-2.87,134.2,10,4.6,Irian Jaya Region - Indonesia
1/3/2023,15.18.36,-2.67,133.88,10,3.1,Irian Jaya Region - Indonesia
1/3/2023,14.55.42,-6.87,106.95,10,2.4,Java - Indonesia
1/3/2023,14.39.32,-6.77,107.12,11,2.4,Java - Indonesia
1/3/2023,13.33.29,-6.8,106.99,19,2.1,Java - Indonesia
1/3/2023,13.29.16,-2.33,140.79,10,2.8,Near North Coast of Irian Jaya
1/3/2023,13.27.30,-2.42,140.7,10,2.4,Near North Coast of Irian Jaya
1/3/2023,13.18.12,-2.28,140.82,10,3.1,Near North Coast of Irian Jaya
1/3/2023,13.15.24,-2.43,140.72,10,2.3,Near North Coast of Irian Jaya
1/3/2023,13.03.41,-2.35,140.8,10,3,Near North Coast of Irian Jaya
1/3/2023,12.55.31,-2.39,141.01,10,5.1,Near N. Coast of New Guinea - PNG.
1/3/2023,12.48.32,-3.78,133.39,10,3.6,Irian Jaya Region - Indonesia
1/3/2023,12.40.01,-2.97,139.89,19,3.8,Near North Coast of Irian Jaya
1/3/2023,12.35.47,-2.52,140.75,10,3.2,Near North Coast of Irian Jaya
1/3/2023,12.29.06,-2.5,140.71,10,3.7,Near North Coast of Irian Jaya
1/3/2023,11.36.40,-2.54,140.84,13,2.4,Near North Coast of Irian Jaya
1/3/2023,11.34.23,-2.41,140.81,12,3.2,Near North Coast of Irian Jaya
1/3/2023,11.20.37,-2.33,140.79,10,3,Near North Coast of Irian Jaya
1/3/2023,11.15.35,-2.55,140.7,11,2.7,Near North Coast of Irian Jaya
1/3/2023,10.50.18,-6.8,107.12,12,2.2,Java - Indonesia
1/3/2023,10.42.51,-2.58,140.82,10,2.8,Near North Coast of Irian Jaya
1/3/2023,10.39.33,-2.33,140.78,10,3,Near North Coast of Irian Jaya
1/3/2023,10.39.05,-3.73,133.45,10,3.6,Irian Jaya Region - Indonesia
1/3/2023,10.29.30,-2.43,140.8,10,3.3,Near North Coast of Irian Jaya
1/3/2023,10.24.45,-2.41,140.76,10,4,Near North Coast of Irian Jaya
1/3/2023,09.54.07,-2.51,140.69,10,4.3,Near North Coast of Irian Jaya
1/3/2023,09.50.43,-2.5,140.72,10,3.5,Near North Coast of Irian Jaya
1/3/2023,09.41.45,-3.76,133.47,10,3.9,Irian Jaya Region - Indonesia
1/3/2023,09.34.46,-2.45,140.77,10,4.2,Near North Coast of Irian Jaya
1/3/2023,09.32.26,-3.74,133.49,10,4.9,Irian Jaya Region - Indonesia
1/3/2023,09.07.52,-2.56,140.82,10,3.4,Near North Coast of Irian Jaya
1/3/2023,08.28.58,-4.56,102.57,30,3.9,Southern Sumatra - Indonesia
1/3/2023,07.59.36,-2.39,139.03,10,3.7,Near North Coast of Irian Jaya
1/3/2023,07.54.14,2.57,98.51,10,2.9,Northern Sumatra - Indonesia
1/3/2023,07.34.16,-2.36,139.12,12,3.3,Near North Coast of Irian Jaya
1/3/2023,07.14.04,-2.77,139.82,28,3.8,Near North Coast of Irian Jaya
1/3/2023,07.02.48,-2.43,140.72,13,3.5,Near North Coast of Irian Jaya
1/3/2023,07.01.45,-2.43,140.79,10,3,Near North Coast of Irian Jaya
1/3/2023,07.01.03,-3.44,128.87,10,3,Seram - Indonesia
1/3/2023,06.59.17,-3.09,128.53,27,2,Seram - Indonesia
1/3/2023,06.50.44,-3.16,139.94,38,3.7,Irian Jaya - Indonesia
1/3/2023,05.44.44,-6.39,129.98,207,4.6,Banda Sea
1/3/2023,05.32.20,-7.18,107.6,10,2.5,Java - Indonesia
1/3/2023,03.58.22,-2.42,140.77,10,3.3,Near North Coast of Irian Jaya
1/3/2023,03.41.16,-2.46,140.73,10,3.4,Near North Coast of Irian Jaya
1/3/2023,03.28.42,-2.4,140.77,10,4,Near North Coast of Irian Jaya
1/3/2023,01.07.31,3.57,124.98,254,4.7,Celebes Sea
1/4/2023,22.34.43,-6.83,107.07,10,3,Java - Indonesia
1/4/2023,22.15.22,-2.54,140.76,10,3.6,Near North Coast of Irian Jaya
1/4/2023,22.03.41,-2.59,140.83,10,2.5,Near North Coast of Irian Jaya
1/4/2023,21.50.00,-6.69,107.12,10,1.8,Java - Indonesia
1/4/2023,21.29.41,1.4,124.5,251,3.8,Minahassa Peninsula - Sulawesi
1/4/2023,20.49.19,-3.64,133.59,17,3.7,Irian Jaya Region - Indonesia
1/4/2023,18.32.57,-6.96,105.38,10,3.9,Sunda Strait - Indonesia
1/4/2023,17.08.01,-2.38,140.75,10,2.1,Near North Coast of Irian Jaya
1/4/2023,17.03.38,3.77,126.98,30,3.9,Talaud Islands - Indonesia
1/4/2023,16.56.05,-2.3,140.82,10,2.9,Near North Coast of Irian Jaya
1/4/2023,16.36.19,3.92,127.04,34,4.1,Talaud Islands - Indonesia
1/4/2023,16.33.07,-6.88,106.96,10,2.1,Java - Indonesia
1/4/2023,15.19.01,-0.27,124.54,10,3.2,Southern Molucca Sea
1/4/2023,13.50.52,-6.85,107.02,14,2,Java - Indonesia
1/4/2023,13.27.26,-8.94,119.46,95,4,Flores Region - Indonesia
1/4/2023,12.16.58,-2.42,140.79,11,4.9,Near North Coast of Irian Jaya
1/4/2023,11.31.39,2.21,128.35,18,3.6,Halmahera - Indonesia
1/4/2023,10.22.46,-2.61,140.75,11,2.9,Near North Coast of Irian Jaya
1/4/2023,09.09.57,-2.31,140.79,10,4,Near North Coast of Irian Jaya
1/4/2023,08.42.07,-2.43,140.65,10,3.9,Near North Coast of Irian Jaya
1/4/2023,08.22.40,-6.87,106.98,10,1.9,Java - Indonesia
1/4/2023,08.18.24,-2.5,140.66,10,3.7,Near North Coast of Irian Jaya
1/4/2023,06.24.46,0.67,127.55,175,3.1,Halmahera - Indonesia
1/4/2023,04.21.07,-10.53,113.37,10,4.6,South of Java - Indonesia
1/4/2023,03.57.14,0.61,126.59,13,3.5,Northern Molucca Sea
1/4/2023,03.22.12,-0.75,98.57,14,4.6,Southern Sumatra - Indonesia
1/4/2023,01.39.42,-2.46,140.69,10,4.3,Near North Coast of Irian Jaya
1/4/2023,00.03.28,-2.37,140.43,10,3.2,Near North Coast of Irian Jaya
1/5/2023,22.58.54,-3.75,133.52,10,4.2,Irian Jaya Region - Indonesia
1/5/2023,20.38.38,-5.38,103.24,19,3.8,Southern Sumatra - Indonesia
1/5/2023,20.28.17,-7.83,107.26,27,3.7,Java - Indonesia
1/5/2023,17.35.45,-8.2,115.54,11,3.1,Bali Region - Indonesia
1/5/2023,17.10.53,-7.19,107.62,10,2.7,Java - Indonesia
1/5/2023,15.21.23,-5.95,102.73,45,4.2,Southern Sumatra - Indonesia
1/5/2023,15.10.11,-2.42,140.74,10,2.8,Near North Coast of Irian Jaya
1/5/2023,14.46.45,-3.74,133.57,10,4,Irian Jaya Region - Indonesia
1/5/2023,13.38.23,1.04,122.37,40,3.6,Minahassa Peninsula - Sulawesi
1/5/2023,12.31.43,-5.97,104.9,10,3.6,Southern Sumatra - Indonesia
1/5/2023,09.22.58,-2.38,140.7,10,3.1,Near North Coast of Irian Jaya
1/5/2023,09.18.49,-0.14,123,100,2.9,Minahassa Peninsula - Sulawesi
1/5/2023,08.59.18,-6.77,130.36,158,4.4,Banda Sea
1/5/2023,07.52.07,-2.47,140.69,10,3.2,Near North Coast of Irian Jaya
1/5/2023,07.51.26,-2.9,127.67,12,2.8,Ceram Sea
1/5/2023,03.44.25,1.09,128.38,10,3.5,Halmahera - Indonesia
1/5/2023,01.35.37,1.57,127.19,93,3.8,Halmahera - Indonesia
1/6/2023,23.34.58,-3.21,139.94,56,2.7,Irian Jaya - Indonesia
1/6/2023,23.31.12,-10.66,113.24,10,3.7,South of Java - Indonesia
1/6/2023,23.17.49,-9.38,115.03,39,2.9,South of Bali - Indonesia
1/6/2023,22.27.53,-10.9,112.66,27,4.5,South of Java - Indonesia
1/6/2023,20.47.57,1.99,97.84,21,4.2,Northern Sumatra - Indonesia
1/6/2023,20.19.20,-6.83,107.06,10,1.8,Java - Indonesia
1/6/2023,20.11.25,-2.45,140.74,10,2.2,Near North Coast of Irian Jaya
1/6/2023,20.01.24,-2.43,140.74,10,2.2,Near North Coast of Irian Jaya
1/6/2023,19.56.42,-2.36,140.8,10,2.8,Near North Coast of Irian Jaya
1/6/2023,18.08.44,-2.4,140.76,10,2.9,Near North Coast of Irian Jaya
1/6/2023,17.58.36,-2.49,140.7,10,2.9,Near North Coast of Irian Jaya
1/6/2023,17.44.36,-9.09,124.2,39,3,Timor Region
